编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
18-C,假如郭川在④地附近海域投放一漂流瓶，该漂流瓶可能最先到达	⑥地海域,None,,3 15,,,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ⑥地 海域,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ⑥地 海域,CS NR P loc NN NN VV CD M PU DT NN VV AD VV loc NN,,一般陈述_0（假如郭川在④地附近海域投放一漂流瓶，该漂流瓶可能最先到达 ⑥地海域）,一般陈述_0（假如郭川在④地附近海域投放一漂流瓶，该漂流瓶可能最先到达 ⑥地海域）,,,一般陈述,一般陈述,3,,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ⑥ 地 海域,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ⑥ 地 海域,CS NR P loc NN NN VV CD M PU DT NN VV AD VV loc NN,( (IP (CP (ADVP (CS 假如)) (IP (NP (NR 郭川)) (VP (PP (P 在) (NP (NP (NR ④地) (NN 附近)) (NP (NN 海域)))) (VP (VV 投放) (QP (CD 一) (CLP (M 漂流瓶))))))) (PU ，) (NP (DP (DT 该)) (NP (NN 漂流瓶))) (VP (VV 可能) (VP (ADVP (AD 最先)) (VP (VV 到达) (NP (NP (NR ⑥地)) (NP (NN 海域))))))) )
18-D,假如郭川在④地附近海域投放一漂流瓶，该漂流瓶可能最先到达	①地沿岸,None,,3 15,,,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ①地 沿岸,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ①地 沿岸,CS NR P loc NN NN VV CD M PU DT NN VV AD VV loc NN,,一般陈述_0（假如郭川在④地附近海域投放一漂流瓶，该漂流瓶可能最先到达 ①地沿岸）,一般陈述_0（假如郭川在④地附近海域投放一漂流瓶，该漂流瓶可能最先到达 ①地沿岸）,,,一般陈述,一般陈述,3 15,,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ①地 沿岸,假如 郭川 在 ④地 附近 海域 投放 一 漂流瓶 ， 该 漂流瓶 可能 最先 到达 ①地 沿岸,CS NR P loc NN NN VV CD M PU DT NN VV AD VV loc NN,( (IP (CP (ADVP (CS 假如)) (IP (NP (NR 郭川)) (VP (PP (P 在) (NP (NP (NR ④地) (NN 附近)) (NP (NN 海域)))) (VP (VV 投放) (QP (CD 一) (CLP (M 漂流瓶))))))) (PU ，) (NP (DP (DT 该)) (NP (NN 漂流瓶))) (VP (VV 可能) (VP (ADVP (AD 最先)) (VP (VV 到达) (NP (NP (NR ①地)) (NP (NN 沿岸))))))) )
19-A,下列叙述正确的是	①③两地气候深受地形影响,None,,5,6,,下列 叙述 正确 的 是 ①③两地 气候 深受 地形 影响,下列 叙述 正确 的 是 ① ③ 两 地 气候 深受 地形 影响,JJ NN VA DEC VC loc term VV NN NN,,影响_0（地形，①③两地气候）,影响_0（地形，①③两地气候）,0_7-9,0_7-9,影响,影响,5,,下列 叙述 正确 的 是 ① ③ 两 地 气候 深受 地 形影 响,下列 叙述 正确 的 是 ① ③ 两 地 气候 深受 地 形影 响,NT VV VA DEC VC loc term VV NN NN,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR ①③两地) (NN 气候)) (VP (VV 深受) (NP (NN 地形) (NN 影响)))))) )
19-B,下列叙述正确的是	②③两地均位于沿海，降水丰沛,y,,5,,,下列 叙述 正确 的 是 ②③两地 均 位于 沿海 ， 降水 丰沛,下列 叙述 正确 的 是 ② ③ 两 地 均 位于 沿海 ， 降水 丰沛,JJ NN VA DEC VC loc AD VV NN PU NN VA,,位于_0（②③两地，沿海）实体信息陈述_1（②③两地，降水，丰沛）,位于_0（集合_1（②，③），沿海）实体信息陈述_2（集合_1（②，③），降水，丰沛）,0_6-7,0_6-7,位于 实体信息陈述,位于 实体信息陈述,5,,下列 叙述 正确 的 是 ② ③ 两地 均 位于 沿海 ， 降水 丰沛,下列 叙述 正确 的 是 ② ③ 两地 均 位于 沿海 ， 降水 丰沛,NT VV VA DEC VC loc AD VV NN PU VV VA,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NR ②③两地)) (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NN 沿海))))) (PU ，) (IP (NP (NN 降水)) (VP (VA 丰沛)))))) )
19-B-0,下列叙述正确的是	②③两地均位于沿海,ed-ori,,5,,,下列 叙述 正确 的 是 ②③两地 均 位于 沿海,下列 叙述 正确 的 是 ② ③ 两 地 均 位于 沿海,JJ NN VA DEC VC loc AD VV NN,,位于_0（②③两地，沿海）,位于_0（集合_1（②，③），沿海）,0_6-7,0_6-7,位于,位于,5,,下列 叙述 正确 的 是 ② ③ 两地 均 位于 沿海,下列 叙述 正确 的 是 ② ③ 两地 均 位于 沿海,NT VV VA DEC VC loc AD VV NN,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR ②③两地)) (VP (ADVP (AD 均)) (VP (VV 位于) (NP (NN 沿海))))))) )
19-B-1,下列叙述正确的是	②③两地均降水丰沛,ed-mod,,5,,,下列 叙述 正确 的 是 ②③两地 均 降水 丰沛,下列 叙述 正确 的 是 ② ③ 两 地 均 降水 丰沛,JJ NN VA DEC VC loc AD NN VA,,实体信息陈述_0（②③两地，降水，丰沛）,实体信息陈述_0（集合_1（②，③），降水，丰沛）,,,实体信息陈述,实体信息陈述 集合,5,,下列 叙述 正确 的 是 ② ③ 两地 均 降水 丰沛,下列 叙述 正确 的 是 ② ③ 两地 均 降水 丰沛,NT VV VA DEC VC loc AD VV VA,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR ②③两地)) (ADVP (AD 均)) (NP (NN 降水)) (VP (VA 丰沛))))) )
19-C,下列叙述正确的是	①④两地纬度不同，气候类型不同,y,,5,6 9,,下列 叙述 正确 的 是 ①④两地 纬度 不同 ， 气候类型 不同,下列 叙述 正确 的 是 ① ④ 两 地 纬度 不同 ， 气候 类型 不同,JJ NN VA DEC VC loc term VA PU term VA,,比较_0（①，④，纬度，不同）比较_1（①，④，气候类型，不同）,比较_0（①，④，纬度，不同）比较_1（①，④，气候类型，不同）,0_7 1_10,0_7 1_10,比较,比较,5,,下列 叙述 正确 的 是 ① ④ 两 地 纬度 不同 ， 气候类型 不同,下列 叙述 正确 的 是 ① ④ 两 地 纬度 不同 ， 气候类型 不同,NT VV VA DEC VC loc term VA PU term VA,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NP (NR ①④两地)) (NP (NN 纬度))) (VP (VA 不同))) (PU ，) (IP (NP (NN 气候类型)) (VP (VA 不同)))))) )
19-C-0,下列叙述正确的是	①④两地纬度不同,ed-ori,,5,6,,下列 叙述 正确 的 是 ①④两地 纬度 不同,下列 叙述 正确 的 是 ① ④ 两 地 纬度 不同,JJ NN VA DEC VC loc term VA,,比较_0（①，④，纬度，不同）,比较_0（①，④，纬度，不同）,0_7,0_7,比较,比较,5,,下列 叙述 正确 的 是 ① ④ 两 地 纬度 不同,下列 叙述 正确 的 是 ① ④ 两 地 纬度 不同,NT VV VA DEC VC loc term VA,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR ①④两地)) (NP (NN 纬度))) (VP (VA 不同))))) )
19-C-1,下列叙述正确的是	①④两地气候类型不同,ed-mod,,5,6,,下列 叙述 正确 的 是 ①④两地 气候类型 不同,下列 叙述 正确 的 是 ① ④ 两 地 气候 类型 不同,JJ NN VA DEC VC loc term VA,,比较_0（①，④，气候类型，不同）,比较_0（①，④，气候类型，不同）,0_7,0_7,比较,比较,5,,下列 叙述 正确 的 是 ① ④ 两 地 气候类型 不同,下列 叙述 正确 的 是 ① ④ 两 地 气候类型 不同,NT VV VA DEC VC loc term VA,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR ①④两地)) (NP (NN 气候类型))) (VP (VA 不同))))) )
19-D,下列叙述正确的是	②④两地位于板块交界处，地震多发,y,,5,7,,下列 叙述 正确 的 是 ②④两地 位于 板块 交界处 ， 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处 ， 地震 多 发,JJ NN VA DEC VC loc VV term NN PU NN AD VV,,位于_0（②④两地，板块交界处）实体信息陈述_1（②④两地，地震，多发）,位于_0（集合_1（②，④），板块交界处）实体信息陈述_1（集合_1（②，④），地震，多发）,0_6,0_6,位于 实体信息陈述,位于 集合 实体信息陈述,5,,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处 ， 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处 ， 地震 多 发,NT VV VA DEC VC loc VV term NN PU NN AD VV,( (IP (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NP (NR ②④两地)) (CP (IP (VP (VV 位于) (NP (NN 板块))))) (NP (NN 交界处))))) (PU ，) (IP (NP (NN 地震)) (VP (ADVP (AD 多)) (VP (VV 发))))) )
19-D-0,下列叙述正确的是	②④两地位于板块交界处,ed-ori,,5,7,,下列 叙述 正确 的 是 ②④两地 位于 板块 交界处,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界处,JJ NN VA DEC VC loc VV term NN,,位于_0（②④两地，板块交界处）,位于_0（②④两地，板块交界处）,0_6,0_6,位于,位于,5,,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界 处,下列 叙述 正确 的 是 ② ④ 两 地 位于 板块 交界 处,NT VV VA DEC VC loc VV term NN NN,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NP (NR ②④两地)) (CP (IP (VP (VV 位于) (NP (NN 板块))))) (NP (NN 交界处))))) )
19-D-1,下列叙述正确的是	②④两地地震多发,ed-mod,,5,6,,下列 叙述 正确 的 是 ②④两地 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 地震 多 发,JJ NN VA DEC VC loc term AD VV,,实体信息陈述_0（②④两地，地震，多发）,实体信息陈述_0（集合_1（②，④），地震，多发）,,,实体信息陈述,实体信息陈述 集合,5,,下列 叙述 正确 的 是 ② ④ 两 地 地震 多 发,下列 叙述 正确 的 是 ② ④ 两 地 地震 多 发,NT VV VA DEC VC loc term AD VV,( (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR ②④两地) (NN 地震)) (VP (ADVP (AD 多)) (VP (VV 发)))))) )
20-A,青岛、合恩角、好望角三地典型植被景观分别为	温带落叶阔叶林、温带落叶阔叶林、亚热带常绿阔叶林,None,,0 2 4,8 12 14 16,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带落叶阔叶林 、 温带落叶阔叶林 、 亚热带常绿阔叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带 落叶 阔叶林 、 温带 落叶 阔叶林 、 亚热带 常绿 阔叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,,实体信息陈述_0（青岛，典型植被景观，温带落叶阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿阔叶林）,实体信息陈述_0（青岛，典型植被景观，温带落叶阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿阔叶林）,,,实体信息陈述,实体信息陈述,,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带落叶阔叶林 、 温带落叶阔叶林 、 亚热带常绿阔叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带落叶阔叶林 、 温带落叶阔叶林 、 亚热带常绿阔叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,( (IP (NP (NP (NP (NR 青岛) (PU 、) (NR 合恩角) (PU 、) (NR 好望角)) (QP (CD 三)) (NP (NN 地))) (ADJP (JJ 典型)) (NP (NN 植被) (NN 景观))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN 温带落叶阔叶林) (PU 、) (NN 温带落叶阔叶林) (PU 、) (NN 亚热带常绿阔叶林))))) )
20-B,青岛、合恩角、好望角三地典型植被景观分别为	温带落叶阔叶林、温带落叶阔叶林、亚热带常绿硬叶林,None,,0 2 4,8 12 14 16,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带落叶阔叶林 、 温带落叶阔叶林 、 亚热带常绿硬叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带 落叶 阔叶林 、 温带 落叶 阔叶林 、 亚热带 常绿 硬叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,,实体信息陈述_0（青岛，典型植被景观，温带落叶阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿硬叶林）,实体信息陈述_0（青岛，典型植被景观，温带落叶阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿硬叶林）,,,实体信息陈述,实体信息陈述,,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带落叶阔叶林 、 温带落叶阔叶林 、 亚热带常绿硬叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 温带落叶阔叶林 、 温带落叶阔叶林 、 亚热带常绿硬叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,( (IP (NP (NP (NP (NR 青岛) (PU 、) (NR 合恩角) (PU 、) (NR 好望角)) (QP (CD 三)) (NP (NN 地))) (ADJP (JJ 典型)) (NP (NN 植被) (NN 景观))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN 温带落叶阔叶林) (PU 、) (NN 温带落叶阔叶林) (PU 、) (NN 亚热带常绿硬叶林))))) )
20-C,青岛、合恩角、好望角三地典型植被景观分别为	亚热带常绿阔叶林、温带落叶阔叶林、亚热带常绿阔叶林,None,,0 2 4,8 12 14 16,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带常绿阔叶林 、 温带落叶阔叶林 、 亚热带常绿阔叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带 常绿 阔叶林 、 温带 落叶 阔叶林 、 亚热带 常绿 阔叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,,实体信息陈述_0（青岛，典型植被景观，亚热带常绿阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿阔叶林）,实体信息陈述_0（青岛，典型植被景观，亚热带常绿阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿阔叶林）,,,实体信息陈述,实体信息陈述,,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带常绿阔叶林 、 温带落叶阔叶林 、 亚热带常绿阔叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带常绿阔叶林 、 温带落叶阔叶林 、 亚热带常绿阔叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,( (IP (NP (NP (NP (NR 青岛) (PU 、) (NR 合恩角) (PU 、) (NR 好望角)) (QP (CD 三)) (NP (NN 地))) (ADJP (JJ 典型)) (NP (NN 植被) (NN 景观))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN 亚热带常绿阔叶林) (PU 、) (NN 温带落叶阔叶林) (PU 、) (NN 亚热带常绿阔叶林))))) )
20-D,青岛、合恩角、好望角三地典型植被景观分别为	亚热带常绿阔叶林、温带落叶阔叶林、亚热带常绿硬叶林,None,,0 2 4,8 12 14 16,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带常绿阔叶林 、 温带落叶阔叶林 、 亚热带常绿硬叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带 常绿 阔叶林 、 温带 落叶 阔叶林 、 亚热带 常绿 硬叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,,实体信息陈述_0（青岛，典型植被景观，亚热带常绿阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿硬叶林）,实体信息陈述_0（青岛，典型植被景观，亚热带常绿阔叶林）实体信息陈述_1（合恩角，典型植被景观，温带落叶阔叶林）实体信息陈述_2（好望角，典型植被景观，亚热带常绿硬叶林）,,,实体信息陈述,实体信息陈述,,,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带常绿阔叶林 、 温带落叶阔叶林 、 亚热带常绿硬叶林,青岛 、 合恩角 、 好望角 三 地 典型 植被 景观 分别 为 亚热带常绿阔叶林 、 温带落叶阔叶林 、 亚热带常绿硬叶林,loc PU loc PU loc CD NN JJ term NN AD VC term PU term PU term,( (IP (NP (NP (NP (NR 青岛) (PU 、) (NR 合恩角) (PU 、) (NR 好望角)) (QP (CD 三)) (NP (NN 地))) (ADJP (JJ 典型)) (NP (NN 植被) (NN 景观))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN 亚热带常绿阔叶林) (PU 、) (NN 温带落叶阔叶林) (PU 、) (NN 亚热带常绿硬叶林))))) )
21-A,图中①处地形区是	青藏高原,None,,2 5,,,图 中 ①处 地形区 是 青藏高原,图 中 ①处 地形区 是 青藏 高原,NN LC loc NN VC loc,,位于_0（①，青藏高原）,位于_0（①，青藏高原）,0_2-3-4,0_2-3-4,位于,位于,2,,图 中 ①处 地形区 是 青藏高原,图 中 ①处 地形区 是 青藏高原,NN LC loc NN VC loc,( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NP (NR ①处)) (NP (NN 地形区)))) (VP (VC 是) (NP (NR 青藏高原)))) )
21-B,图中①处地形区是	横断山区,None,,2 5,,,图 中 ①处 地形区 是 横断山区,图 中 ①处 地形区 是 横断 山区,NN LC loc NN VC loc,,位于_0（①，横断山区）,位于_0（①，横断山区）,0_2-3-4,0_2-3-4,位于,位于,2,,图 中 ①处 地形区 是 横断山 区,图 中 ①处 地形区 是 横断山 区,NN LC loc NN VC loc,( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NP (NR ①处)) (NP (NN 地形区)))) (VP (VC 是) (NP (NR 横断山区)))) )
21-C,图中①处地形区是	昆仑山脉,None,,2 5,,,图 中 ①处 地形区 是 昆仑山脉,图 中 ①处 地形区 是 昆仑 山脉,NN LC loc NN VC loc,,位于_0（①，昆仑山脉）,位于_0（①，昆仑山脉）,0_2-3-4,0_2-3-4,位于,位于,2,,图 中 ①处 地形区 是 昆仑山脉,图 中 ①处 地形区 是 昆仑山脉,NN LC loc NN VC loc,( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NP (NR ①处)) (NP (NN 地形区)))) (VP (VC 是) (NP (NR 昆仑山脉)))) )
21-D,图中①处地形区是	祁连山脉,None,,2 5,,,图 中 ①处 地形区 是 祁连山脉,图 中 ①处 地形区 是 祁连 山脉,NN LC loc NN VC loc,,位于_0（①，祁连山脉）,位于_0（①，祁连山脉）,0_2-3-4,0_2-3-4,位于,位于,2,,图 中 ①处 地形区 是 祁连山脉,图 中 ①处 地形区 是 祁连山脉,NN LC loc NN VC loc,( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NP (NR ①处)) (NP (NN 地形区)))) (VP (VC 是) (NP (NR 祁连山脉)))) )
22-A,喜马拉雅山脉形成的原因是	亚欧板块与非洲板块碰撞，地壳断裂上升,y,,0,5 7 10,,喜马拉雅山脉 形成 的 原因 是 亚欧板块 与 非洲板块 碰撞 ， 地壳 断裂 上升,喜马拉雅 山脉 形成 的 原因 是 亚欧 板块 与 非洲 板块 碰撞 ， 地壳 断裂 上升,loc VV DEC NN VC term CC term VV PU term NN VV,,因果_0（亚欧板块与非洲板块碰撞地壳断裂上升，喜马拉雅山脉形成）,因果_0（亚欧板块与非洲板块碰撞地壳断裂上升，喜马拉雅山脉形成）,0_3,0_3,因果,因果,,,喜马拉雅山脉 形成 的 原因 是 亚欧板块 与 非洲板块 碰撞 ， 地壳 断裂 上 升,喜马拉雅山脉 形成 的 原因 是 亚欧板块 与 非洲板块 碰撞 ， 地壳 断裂 上 升,loc VV DEC NN VC term CC term NN PU term NN LC VV,( (IP (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (VP (NP (NN 亚欧板块) (CC 与) (NN 非洲板块)) (VP (VV 碰撞))))) (PU ，) (IP (NP (NN 地壳) (NN 断裂)) (VP (VV 上升)))) )
