编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
21-B,海河流域水资源开发利用率高于塔里木河流域的原因是	降水年际变化大,None,,0 5,,,海河流域 水资源 开发 利用率 高于 塔里木河流域 的 原因 是 降水 年际 变化 大,海河 流域 水资源 开发 利用率 高于 塔里木河 流域 的 原因 是 降水 年际 变化 大,loc NN NN NN VV loc DEC NN VC NN NN NN VA,,因果_0（海河流域比塔里木河流域降水年际变化大，海河流域水资源开发利用率高于塔里木河流域）,因果_0（比较_1（海河流域，塔里木河流域，降水年际变化，大），比较_2（海河流域，塔里木河流域，水资源开发利用率，高））,0_7-8,0_7-8 1_12 2_4,因果,因果 比较,,5,海河 流域 水资源 开发 利用率 高于 塔里木河 流域 的 原因 是 降水 年际 变化 大,海河 流域 水资源 开发 利用率 高于 塔里 木河 流域 的 原因 是 降水 年际 变化 大,loc NN NN NN VV loc DEG NN VC VV NN NN VA,( (IP (IP (NP (NP (NP (NR 海河流域)) (NP (NN 水资源))) (NP (NN 开发) (NN 利用率))) (NP (CP (IP (VP (VV 高于) (NP (NR 塔里木河流域)))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (NP (NN 降水) (NN 年际)))) (IP (NP (NN 变化)) (VP (VA 大)))) )
21-C,海河流域水资源开发利用率高于塔里木河流域的原因是	浪费更严重,None,,0 5,,,海河流域 水资源 开发 利用率 高于 塔里木河流域 的 原因 是 浪费 更 严重,海河 流域 水资源 开发 利用率 高于 塔里木河 流域 的 原因 是 浪费 更 严重,loc NN NN NN VV loc DEC NN VC NN AD VA,,因果_0（海河流域比塔里木河流域浪费更严重，海河流域水资源开发利用率高于塔里木河流域）,因果_0（比较_1（海河流域，塔里木河流域，浪费，严重），比较_2（海河流域，塔里木河流域，水资源开发利用率，高））,0_7-8,0_7-8 1_10-11 2_4,因果,因果 比较,,5,海河 流域 水资源 开发 利用率 高于 塔里木河 流域 的 原因 是 浪费 更 严重,海河 流域 水资源 开发 利用率 高于 塔里 木河 流域 的 原因 是 浪费 更 严重,loc NN NN NN VV loc DEG NN VC NN AD VA,( (IP (NP (NR 海河流域) (NN 水资源) (NN 开发) (NN 利用率)) (NP (CP (IP (VP (VV 高于) (NP (NR 塔里木河流域)))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 浪费)) (VP (ADVP (AD 更)) (VP (VA 严重)))))) )
21-D,海河流域水资源开发利用率高于塔里木河流域的原因是	水资源需求量大,None,,0 5,,,海河流域 水资源 开发 利用率 高于 塔里木河流域 的 原因 是 水资源 需求量 大,海河 流域 水资源 开发 利用率 高于 塔里木河 流域 的 原因 是 水资源 需求量 大,loc NN NN NN VV loc DEC NN VC NN NN VA,,因果_0（海河流域比塔里木河流域水资源需求量大，海河流域水资源开发利用率高于塔里木河流域）,因果_0（比较_1（海河流域，塔里木河流域，水资源需求量，大），比较_2（海河流域，塔里木河流域，水资源开发利用率，高））,0_7-8,0_7-8 1_11 2_4,因果,因果 比较,,5,海河 流域 水资源 开发 利用率 高于 塔里木河 流域 的 原因 是 水资源 需求量 大,海河 流域 水资源 开发 利用率 高于 塔里 木河 流域 的 原因 是 水资源 需求量 大,loc NN NN NN VV loc DEG NN VC NN NN JJ,( (IP (NP (NP (NR 海河流域) (NN 水资源) (NN 开发) (NN 利用率)) (CP (IP (VP (VV 高于) (NP (NR 塔里木河流域)))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 水资源) (NN 需求量)) (VP (VA 大))))) )
22-A,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	土壤沙漠化和盐碱化日益加剧,None,,0,15 17,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 土壤 沙漠化 和 盐碱化 日益 加剧,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 土壤 沙漠化 和 盐碱化 日益 加剧,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN term CC term AD VV,,一般陈述_0（违背可持续发展区际公平性原则的是土壤沙漠化和盐碱化日益加剧）,一般陈述_0（违背可持续发展区际公平性原则的是土壤沙漠化和盐碱化日益加剧）,,,一般陈述,一般陈述,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 土壤 沙漠化 和 盐碱化 日益 加剧,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 土壤 沙漠化 和 盐碱化 日益 加剧,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC NN term CC term AD VV,( (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (NP (NN 土壤) (NN 沙漠化) (CC 和) (NN 盐碱化)) (VP (ADVP (AD 日益)) (VP (VV 加剧)))))) )
22-B,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	河流下游水量锐减，甚至断流,n,,0,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 河流 下游 水量 锐减 ， 甚至 断流,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 河流 下游 水量 锐减 ， 甚至 断流,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN NN NN VV PU AD VV,,一般陈述_0（违背可持续发展区际公平性原则的是 河流下游水量锐减，甚至断流）,一般陈述_0（违背可持续发展区际公平性原则的是 河流下游水量锐减，甚至断流）,,,一般陈述,一般陈述,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 河流 下游 水量 锐减 ， 甚至 断流,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 河流 下游 水量 锐减 ， 甚至 断流,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC NN NN NN VV PU AD VV,( (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NN 河流) (NN 下游) (NN 水量)) (VP (VV 锐减))) (PU ，) (IP (VP (ADVP (AD 甚至)) (VP (VV 断流))))))) )
22-C,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	地下水逐渐增加，水循环加快,y,,0,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加 ， 水循环 加快,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加 ， 水循环 加快,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN AD VV PU NN VV,,一般陈述_0（违背可持续发展区际公平性原则的是地下水逐渐增加，水循环加快）,一般陈述_0（违背可持续发展区际公平性原则的是 趋势_1（地下水，#，#，增加）趋势_2（水循环，#，#，加快））,,1_15-16 2_19,一般陈述,一般陈述 趋势 趋势,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加 ， 水循环 加快,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加 ， 水循环 加快,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC NN AD VV PU NN VV,( (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NN 地下水)) (VP (ADVP (AD 逐渐)) (VP (VV 增加)))) (PU ，) (IP (NP (NN 水循环)) (VP (VV 加快)))))) )
22-C-0,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	地下水逐渐增加,ed-ori,,0,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN AD VV,,一般陈述_0（违背可持续发展区际公平性原则的是地下水逐渐增加）,一般陈述_0（违背可持续发展区际公平性原则的是 趋势_1（地下水，#，#，增加））,,1_15-16,一般陈述,一般陈述 趋势,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 地下水 逐渐 增加,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC NN AD VV,( (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (NP (NN 地下水)) (VP (ADVP (AD 逐渐)) (VP (VV 增加)))))) )
22-C-1,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	水循环加快,ed-ori,,0,14,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 水循环 加快,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 水循环 加快,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC term VV,,一般陈述_0（违背可持续发展区际公平性原则的是水循环加快）,一般陈述_0（违背可持续发展区际公平性原则的是 趋势_1（水循环，#，#，加快））,,1_15,一般陈述,一般陈述 趋势,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 水循环 加快,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 水循环 加快,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC term VV,( (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (NP (NN 水循环)) (VP (VV 加快))))) )
22-D,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	植被退化严重，生物多样性减少,y,,0,18,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重 ， 生物多样性 减少,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重 ， 生物 多样性 减少,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC NN VV VA PU term VV,,一般陈述_0（违背可持续发展区际公平性原则的是植被退化严重，生物多样性减少）,一般陈述_0（违背可持续发展区际公平性原则的是植被退化严重，生物多样性减少）,,,一般陈述,一般陈述,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重 ， 生物多样性 减少,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重 ， 生物多样性 减少,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC NN VV VA PU term VV,( (IP (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (NP (NN 植被)) (VP (VP (VV 退化)) (VP (VA 严重)))))) (PU ，) (IP (NP (NN 生物多样性)) (VP (VV 减少)))) )
22-D-0,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	植被退化严重,ed-ori,,0,14,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC term VV VA,,一般陈述_0（违背可持续发展区际公平性原则的是植被退化严重）,一般陈述_0（违背可持续发展区际公平性原则的是植被退化严重）,,,一般陈述,一般陈述,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 植被 退化 严重,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC term VV VA,( (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (NP (NN 植被)) (VP (VP (VV 退化)) (VP (VA 严重)))))) )
22-D-1,河西走廊水资源开发利用中，违背可持续发展区际公平性原则的是	生物多样性减少,ed-ori,,0,14,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 生物多样性 减少,河西 走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 生物 多样性 减少,loc NN NN NN LC PU VV JJ NN NN JJ NN DEC VC term VV,,一般陈述_0（违背可持续发展区际公平性原则的是生物多样性减少）,一般陈述_0（违背可持续发展区际公平性原则的是生物多样性减少）,,,一般陈述,一般陈述,,,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 生物多样性 减少,河西走廊 水资源 开发 利用 中 ， 违背 可持续 发展 区际 公平性 原则 的 是 生物多样性 减少,loc NN VV NN LC PU VV JJ NN NN JJ NN DEC VC term VV,( (IP (LCP (NP (NP (NR 河西走廊) (NN 水资源)) (NP (NN 开发) (NN 利用))) (LC 中)) (PU ，) (NP (CP (IP (VP (VV 违背) (NP (NP (ADJP (JJ 可持续)) (NP (NN 发展) (NN 区际))) (ADJP (JJ 公平性)) (NP (NN 原则))))) (DEC 的))) (VP (VC 是) (IP (NP (NN 生物多样性)) (VP (VV 减少))))) )
23-A,该都市圈人口密度分布特点为	京、津、石家庄等城市最高,None,,8 10 12,,,该 都市 圈 人口 密度 分布 特点 为 京 、 津 、 石家庄 等 城市 最 高,该 都市 圈 人口 密度 分布 特点 为 京 、 津 、 石家庄 等 城市 最 高,DT NN NN NN NN NN NN VC NR PU NR PU NR ETC NN AD VA,,最值_0（京、津、石家庄，人口密度分布，最高，该都市圈）,最值_0（京、津、石家庄，人口密度分布，最高，该都市圈）,0_15-16,0_15-16,最值,最值,,12,该 都 市圈 人口 密度 分布 特点 为 京 、 津 、 石家庄 等 城市 最 高,该 都 市圈 人口 密度 分布 特点 为 京 、 津 、 石家庄 等 城市 最 高,DT NN NN NN AD VV NN VC NR PU NR PU NR ETC NN AD VA,( (IP (NP (NP (NP (DP (DT 该)) (NP (NN 都市))) (NP (NN 圈))) (NP (NN 人口) (NN 密度))) (NP (NN 分布) (NN 特点)) (VP (VP (VC 为) (NP (NP (NR 京) (PU 、) (NR 津) (PU 、) (NR 石家庄) (ETC 等)) (NP (NN 城市)))) (VP (ADVP (AD 最)) (VP (VA 高))))) )
23-B,该都市圈人口密度分布特点为	东南部地区大于西北部地区,None,,8 10,,,该 都市 圈 人口 密度 分布 特点 为 东南部地区 大于 西北部地区,该 都市 圈 人口 密度 分布 特点 为 东南部 地区 大于 西北部 地区,DT NN NN NN NN NN NN VC loc VV loc,,比较_0（东南部地区，西北部地区，人口密度分布特点，大于）,比较_0（东南部地区，西北部地区，人口密度分布特点，大于）,0_9,0_9,比较,比较,,,该 都 市圈 人口 密度 分布 特点 为 东南部 地区 大于 西北部 地区,该 都 市圈 人口 密度 分布 特点 为 东南部 地区 大于 西北部 地区,DT NN NN NN AD VV NN VC loc VV loc,( (IP (NP (NP (NP (DP (DT 该)) (NP (NN 都市))) (NP (NN 圈))) (NP (NN 人口) (NN 密度))) (NP (NN 分布) (NN 特点)) (VP (VC 为) (IP (NP (NR 东南部地区)) (VP (VV 大于) (NP (NR 西北部地区)))))) )
23-C,该都市圈人口密度分布特点为	由东南地区向西北地区递减,None,,9 11,,,该 都市 圈 人口 密度 分布 特点 为 由 东南地区 向 西北地区 递减,该 都市 圈 人口 密度 分布 特点 为 由 东南 地区 向 西北 地区 递减,DT NN NN NN NN NN NN VC P loc P loc VV,,趋势_0（该都市圈，人口密度分布特点，由东南地区向西北地区，递减）,趋势_0（该都市圈，人口密度分布特点，由东南地区向西北地区，递减）,0_8-10-12,0_8-10-12,趋势,趋势,,,该 都 市圈 人口 密度 分布 特点 为 由 东南 地区 向 西北 地区 递减,该 都 市圈 人口 密度 分布 特点 为 由 东南 地区 向 西北 地区 递减,DT NN NN NN AD VV NN VC P loc P loc VV,( (IP (NP (NP (NP (DP (DT 该)) (NP (NN 都市))) (NP (NN 圈))) (NP (NN 人口) (NN 密度))) (NP (NN 分布) (NN 特点)) (VP (VC 为) (VP (PP (P 由) (NP (NR 东南地区))) (VP (PP (P 向) (NP (NR 西北地区))) (VP (VV 递减)))))) )
23-D,该都市圈人口密度分布特点为	由中心地带向周边地区递减,None,,,,,该 都 市圈 人口 密度 分布 特点 为由 中心 地带 向 周边 地区 递减,该 都市 圈 人口 密度 分布 特点 为由 中心 地带 向 周边 地区 递减,DT AD NN NN NN NN NN VV NN NN P NN NN VV,,趋势_0（该都市圈，人口密度分布特点，由中心地带向周边地区，递减）,趋势_0（该都市圈，人口密度分布特点，由中心地带向周边地区，递减）,0_8-10-13,0_8-10-13,趋势,趋势,,,该 都 市圈 人口 密度 分布 特点 为由 中心 地带 向 周边 地区 递减,该 都 市圈 人口 密度 分布 特点 为由 中心 地带 向 周边 地区 递减,DT AD NN NN AD VV NN VV NN NN P NN NN VV,( (IP (NP (DP (DT 该)) (NP (ADJP (AD 都)) (NP (NN 市圈))) (NP (NN 人口) (NN 密度))) (NP (NN 分布) (NN 特点)) (VP (VP (VV 为由) (NP (NN 中心) (NN 地带))) (VP (PP (P 向) (NP (NN 周边) (NN 地区))) (VP (VV 递减))))) )
24-A,应用GIS技术在图甲基础上制作图乙，需要添加的数据是	各行政区边界的数值,None,,,1,,应用 GIS技术 在 图甲 基础 上 制作 图乙 ， 需要 添加 的 数据 是 各 行政区 边界 的 数值,应用 GIS 技术 在 图甲 基础 上 制作 图乙 ， 需要 添加 的 数据 是 各 行政区 边界 的 数值,VV term P NN NN LC VV NN PU VV VV DEC NN VC DT NN NN DEG NN,,一般陈述_0（应用GIS技术在图甲基础上制作图乙，需要添加的数据是各行政区边界的数值）,一般陈述_0（应用GIS技术在图甲基础上制作图乙，需要添加的数据是各行政区边界的数值）,,,一般陈述,一般陈述,,,应用 GIS 技术 在 图甲 基础 上 制作 图乙 ， 需要 添加 的 数据 是 各 行政区 边界 的 数值,应用 GIS 技术 在 图甲 基础 上 制作 图乙 ， 需要 添加 的 数据 是 各 行政区 边界 的 数值,NN term P NN NN LC VV NN PU VV VV DEC NN VC DT NN NN DEG NN,( (IP (IP (VP (VP (VV 应用) (NP (NN GIS技术))) (VP (PP (P 在) (LCP (NP (NN 图甲) (NN 基础)) (LC 上))) (VP (VV 制作) (NP (NN 图乙)))))) (PU ，) (NP (CP (IP (VP (VV 需要) (VP (VV 添加)))) (DEC 的)) (NP (NN 数据))) (VP (VC 是) (NP (DNP (NP (NP (DP (DT 各)) (NP (NN 行政区))) (NP (NN 边界))) (DEG 的)) (NP (NN 数值))))) )
