编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
22-C,改革开放初期，以深圳为代表的珠江三角洲地区城市化发展主要得益于	京九铁路和京港澳高速公路建成通车,None,,5 9 14 16,,,改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲地区 城市化 发展 主要 得益于 京九铁路 和 京港澳高速公路 建成 通车,改革 开放 初期 ， 以 深圳 为 代表 的 珠江 三角洲 地区 城市化 发展 主要 得益于 京 九 铁路 和 京 港 澳 高速 公路 建成 通车,NN NN NN PU P loc VV NN DEC loc NN NN AD VV loc CC loc VV VV,,时间限定_0（改革开放初期）因果_1（京九铁路和京港澳高速公路建成通车，以深圳为代表的珠江三角洲地区城市化发展）,时间限定_0（改革开放初期）因果_1（京九铁路和京港澳高速公路建成通车，以深圳为代表的珠江三角洲地区城市化发展）,1_12-13,1_12-13,时间限定 因果,时间限定 因果,,5,改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲 地区 城市化 发展 主要 得益于 京九 铁路 和 京 港澳 高速 公路 建成 通车,改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲 地区 城市化 发展 主要 得益于 京九 铁路 和 京 港澳 高速 公路 建成 通车,NN NN NN PU P loc VV NN DEC loc NN NN AD VV loc CC loc VV VV,( (IP (NP (NN 改革) (NN 开放) (NN 初期)) (PU ，) (NP (CP (IP (VP (PP (P 以) (NP (NR 深圳))) (VP (VV 为) (NP (NN 代表))))) (DEC 的)) (NP (NR 珠江三角洲地区))) (NP (NN 城市化) (NN 发展)) (VP (ADVP (AD 主要)) (VP (VP (VV 得益于) (NP (NR 京九铁路) (CC 和) (NR 京港澳高速公路))) (VP (VCD (VV 建成) (VV 通车)))))) )
22-D,改革开放初期，以深圳为代表的珠江三角洲地区城市化发展主要得益于	外资企业建立，带动地区工业化发展,n,,5 9,,,改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲地区 城市化 发展 主要 得益于 外资 企业 建立 ， 带动 地区 工业化 发展,改革 开放 初期 ， 以 深圳 为 代表 的 珠江 三角洲 地区 城市化 发展 主要 得益于 外资 企业 建立 ， 带动 地区 工业化 发展,NN NN NN PU P loc VV NN DEC loc NN NN AD VV NN NN VV PU VV NN NN NN,,时间限定_0（改革开放初期）因果_1（外资企业建立带动地区工业化发展，以深圳为代表的珠江三角洲地区城市化发展）,时间限定_0（改革开放初期）因果_1（外资企业建立带动地区工业化发展，以深圳为代表的珠江三角洲地区城市化发展）,1_12-13,1_12-13,时间限定 因果,时间限定 因果,,5,改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲 地区 城市化 发展 主要 得益于 外资 企业 建立 ， 带动 地区 工业化 发展,改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲 地区 城市化 发展 主要 得益于 外资 企业 建立 ， 带动 地区 工业化 发展,NN NN NN PU P loc VV NN DEC loc NN NN AD VV NN NN VV PU VV NN NN NN,( (IP (NP (NN 改革) (NN 开放) (NN 初期)) (PU ，) (NP (CP (IP (VP (PP (P 以) (NP (NR 深圳))) (VP (VV 为) (NP (NN 代表))))) (DEC 的)) (NP (NR 珠江三角洲地区)) (NP (NN 城市化) (NN 发展))) (VP (ADVP (AD 主要)) (VP (VP (VV 得益于) (NP (NN 外资) (NN 企业)) (IP (VP (VV 建立)))) (PU ，) (VP (VV 带动) (NP (NN 地区) (NN 工业化) (NN 发展)))))) )
23-A,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	受地形因素影响，1月－18℃等温线向北突出,n,18,5,3,19,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 受 地形 因素 影响 ， 1月 －18℃ 等温线 向 北 突出,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 受 地形 因素 影响 ， 1月 － 18 ℃ 等温线 向 北 突出,JJ P NN term CC loc NN DEG NN PU VA DEC VC VV NN NN NN PU time num NN P NN VV,,时间限定_0（1月）影响_1（地形因素，－18℃等温线，向北突出）,时间限定_0（1月）影响_1（地形因素，－18℃等温线，向北突出）,1_13-16,1_13-16,影响 时间限定,影响 时间限定,18,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 受 地形 因素 影响 ， 1月－18 ℃ 等温线 向 北 突出,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 受 地形 因素 影响 ， 1月 － 18 ℃ 等温线 向 北 突出,AD P NN term CC loc NN DEG NN PU VA DEC VC VV NN NN NN PU time num NN P NN VV,( (IP (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (CP (IP (VP (VV 受) (NP (NN 地形))))) (NP (NN 因素) (NN 影响))))) (PU ，) (IP (NP (NT 1月)) (NP (QP (CD －18℃)) (NP (NN 等温线))) (VP (PP (P 向) (NP (NN 北))) (VP (VV 突出))))) )
23-B,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	受纬度因素影响，7月18℃等温线呈东北—西南方向延伸,n,18,5,3,19,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 受 纬度 因素 影响 ， 7月 18℃ 等温线 呈 东北 — 西南 方向 延伸,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 受 纬度 因素 影响 ， 7月 18 ℃ 等温线 呈 东北 — 西南 方向 延伸,JJ P NN term CC loc NN DEG NN PU VA DEC VC VV NN NN NN PU time num NN VV NN PU NN NN VV,,时间限定_0（7月）影响_1（纬度因素，18℃等温线，呈东北—西南方向延伸）,时间限定_0（7月）影响_1（纬度因素，18℃等温线，呈东北—西南方向延伸）,1_13-16,1_13-16,影响 时间限定,影响 时间限定,18,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 受 纬度 因素 影响 ， 7月18 ℃ 等温线 呈 东北 — 西南 方向 延伸,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 受 纬度 因素 影响 ， 7月 18 ℃ 等温线 呈 东北 — 西南 方向 延伸,AD P NN term CC loc NN DEG NN PU VA DEC VC VV NN NN NN PU time num NN VV NN PU NN NN VV,( (IP (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (CP (IP (VP (VV 受) (NP (NN 纬度) (NN 因素))))) (NP (NN 影响))))) (PU ，) (IP (NP (NT 7月)) (NP (QP (CD 18℃)) (NP (NN 等温线))) (VP (VV 呈) (NP (NN 东北)))) (PU —) (NP (NN 西南) (NN 方向)) (VP (VV 延伸))) )
23-C,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	甲地海拔高，1月气温低于丙地,y,17,5 20,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC NN NN VA PU time NN VV loc,,比较_0（甲地，丙地，海拔，高）比较_1（甲地，丙地，1月气温，低）,比较_0（甲地，丙地，海拔，高）比较_1（甲地，丙地，1月气温，低）,0_15 1_19,0_15 1_19,比较,比较,17,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高 ， 1月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC NN NN VA PU time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NN 甲地) (NN 海拔)) (VP (VA 高))) (PU ，) (IP (NP (NT 1月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地))))))) )
23-C-0,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	甲地海拔高,ed-ori,,5 13,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc NN VA,,比较_0（甲地，丙地，海拔，高）,比较_0（甲地，丙地，海拔，高）,0_15,0_15,比较,比较,,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 海拔 高,AD P NN term CC loc NN DEG NN PU VA DEC VC loc NN VA,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 甲地)) (NP (NN 海拔)) (VP (VA 高))))) )
23-C-1,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	甲地1月气温低于丙地,ed-mod,14,5 17,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC NN time NN VV loc,,比较_0（甲地，丙地，1月气温，低）,比较_0（甲地，丙地，1月气温，低）,0_16,0_16,比较,比较,14,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 甲地 1月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC NN time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 甲地)) (NP (NT 1月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地)))))) )
23-D,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	丁地纬度高，7月气温低于丙地,y,17,5 13 20,3 14,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,下列 关于 图中 等温线 与 甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc term VA PU time NN VV loc,,比较_0（丁地，丙地，纬度，高）比较_1（丁地，丙地，7月气温，低）,比较_0（丁地，丙地，纬度，高）比较_1（丁地，丙地，7月气温，低）,0_15 1_19,0_15 1_19,比较,比较,17,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高 ， 7月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC loc term VA PU time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地) (NN 纬度)) (VP (VA 高))))) (PU ，) (IP (NP (NT 7月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地))))) )
23-D-0,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	丁地纬度高,ed-ori,,5 13,3 14,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁 四 地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc term VA,,比较_0（丁地，丙地，纬度，高）,比较_0（丁地，丙地，纬度，高）,0_15,0_15,比较,比较,,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 纬度 高,AD P NN term CC loc NN DEG NN PU VA DEC VC loc term JJ,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR 丁地)) (NP (NN 纬度))) (VP (VA 高))))) )
23-D-1,下列关于图中等温线与甲、乙、丙、丁四地气温的叙述，正确的是	丁地7月气温低于丙地,ed-mod,14,5 13 17,3,,下列 关于 图中 等温线 与 甲、乙、丙、丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,JJ P NN term CC loc NN DEG NN PU VA DEC VC loc time NN VV loc,,比较_0（丁地，丙地，7月气温，低）,比较_0（丁地，丙地，7月气温，低）,0_16,0_16,比较,比较,14,,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,下列 关于 图中 等温线 与甲 、 乙 、 丙 、 丁四地 气温 的 叙述 ， 正确 的 是 丁地 7月 气温 低于 丙地,AD P NN term CC loc NN DEG NN PU VA DEC VC loc time NN VV loc,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (NN 图中) (NN 等温线)) (CC 与) (NP (NP (NR 甲、乙、丙、丁四地)) (NP (NN 气温))))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地)) (VP (NP (NT 7月)) (NP (NN 气温)) (VP (VV 低于) (NP (NR 丙地))))))) )
24-A,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	甲地草原辽阔，利于发展乳畜业,n,,3 15,16,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 甲地 草原 辽阔 ， 利于 发展 乳畜业,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 甲地 草原 辽阔 ， 利于 发展 乳畜业,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc term VA PU VV VV NN,,影响_0（甲地草原辽阔，发展乳畜业，利于）,影响_0（甲地草原辽阔，发展乳畜业，利于）,0_19,0_19,影响,影响,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 甲地 草原 辽阔 ， 利于 发展 乳畜业,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 甲地 草原 辽阔 ， 利于 发展 乳畜业,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc term VA PU VV VV NN,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR 甲地)) (NP (NN 草原))) (VP (VP (VA 辽阔)) (PU ，) (VP (VV 利于) (VP (VV 发展) (NP (NN 乳畜业)))))))) )
24-B,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	乙地地势平坦，适宜大规模机械化生产,y,,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN VA PU VV JJ NN NN,,影响_0（乙地地势平坦，大规模机械化生产，适宜）,影响_0（乙地地势平坦，大规模机械化生产，适宜）,0_19,0_19,影响,影响,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN NN PU VV JJ NN NN,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 乙地) (NN 地势)) (VP (VP (VA 平坦)) (PU ，) (VP (VV 适宜) (NP (NP (ADJP (JJ 大规模)) (NP (NN 机械化))) (NP (NN 生产)))))))) )
24-B-0,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	乙地地势平坦,ed-ori,,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN VA,,实体信息陈述_0（乙地，地势，平坦）,实体信息陈述_0（乙地，地势，平坦）,,,实体信息陈述,实体信息陈述,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN NN,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 乙地)) (NP (NN 地势)) (VP (VA 平坦))))) )
24-B-1,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	乙地适宜大规模机械化生产,ed-mod,,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc VV JJ NN NN,,实体信息陈述_0（乙地，适宜，大规模机械化生产）,实体信息陈述_0（乙地，适宜，大规模机械化生产）,,,实体信息陈述,实体信息陈述,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc VV JJ NN NN,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 乙地)) (VP (VV 适宜) (NP (NP (ADJP (JJ 大规模)) (NP (NN 机械化))) (NP (NN 生产))))))) )
