编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
28-A,孟加拉国的降水特征对农业生产的影响是	降水变率大，利于作物养分积累,y,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大 ， 利于 作物 养分 积累,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大 ， 利于 作物 养分 积累,loc DEG NN NN P NN NN DEG NN VC NN NN VA PU VV NN NN VV,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大 ， 利于 作物 养分 积累,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大 ， 利于 作物 养分 积累,loc DEG NN NN P NN NN DEG NN VC VV NN VA PU VV NN NN VV,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (IP (NP (NN 降水) (NN 变率)) (VP (VA 大))) (PU ，) (IP (NP (IP (VP (VV 利于) (NP (NN 作物)))) (NP (NN 养分))) (VP (VV 积累)))))) )
28-A-0,孟加拉国的降水特征对农业生产的影响是	降水变率大,ed-ori,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大,loc DEG NN NN P NN NN DEG NN VC NN NN VA,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水 变率 大,loc DEG NN NN P NN NN DEG NN VC VV NN JJ,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (NP (NN 降水) (NN 变率)) (VP (VA 大))))) )
28-A-1,孟加拉国的降水特征对农业生产的影响是	利于作物养分积累,ed-ori,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 养分 积累,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 养分 积累,loc DEG NN NN P NN NN DEG NN VC VV NN NN VV,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 养分 积累,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 养分 积累,loc DEG NN NN P NN NN DEG NN VC VV NN NN VV,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (NP (CP (IP (VP (VV 利于) (NP (NN 作物))))) (NP (NN 养分))) (VP (VV 积累))))) )
28-B,孟加拉国的降水特征对农业生产的影响是	雨季降水集中，易形成洪涝灾害,y,,0,16,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中 ， 易 形成 洪涝 灾害,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中 ， 易 形成 洪涝 灾害,loc DEG NN NN P NN NN DEG NN VC NN VV VA PU AD VV term NN,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中 ， 易 形成 洪涝 灾害,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中 ， 易 形成 洪涝 灾害,loc DEG NN NN P NN NN DEG NN VC NN VV VV PU AD VV term NN,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (IP (NP (NN 雨季)) (VP (VP (VV 降水)) (VP (VA 集中)))) (PU ，) (IP (VP (ADVP (AD 易)) (VP (VV 形成) (NP (NN 洪涝) (NN 灾害)))))))) )
28-B-0,孟加拉国的降水特征对农业生产的影响是	雨季降水集中,ed-ori,,0,10,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中,loc DEG NN NN P NN NN DEG NN VC term VV VA,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 雨季 降水 集中,loc DEG NN NN P NN NN DEG NN VC term VV VV,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (NP (NN 雨季)) (VP (VSB (VV 降水) (VA 集中)))))) )
28-B-1,孟加拉国的降水特征对农业生产的影响是	易形成洪涝灾害,ed-ori,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 易 形成 洪涝 灾害,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 易 形成 洪涝 灾害,loc DEG NN NN P NN NN DEG NN VC AD VV NN NN,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 易 形成 洪涝 灾害,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 易 形成 洪涝 灾害,loc DEG NN NN P NN NN DEG NN VC AD VV NN NN,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (NP (CP (IP (VP (ADVP (AD 易)) (VP (VV 形成))))) (NP (NN 洪涝) (NN 灾害))))) )
28-C,孟加拉国的降水特征对农业生产的影响是	降水量较多，适宜发展灌溉农业,y,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多 ， 适宜 发展 灌溉 农业,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多 ， 适宜 发展 灌溉 农业,loc DEG NN NN P NN NN DEG NN VC NN AD VA PU AD VV NN NN,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多 ， 适宜 发展 灌溉 农业,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多 ， 适宜 发展 灌溉 农业,loc DEG NN NN P NN NN DEG NN VC NN AD VA PU AD VV NN NN,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (IP (NP (NN 降水量)) (VP (ADVP (AD 较)) (VP (VA 多)))) (PU ，) (IP (VP (ADVP (AD 适宜)) (VP (VV 发展) (NP (NN 灌溉) (NN 农业)))))))) )
28-C-0,孟加拉国的降水特征对农业生产的影响是	降水量较多,ed-ori,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多,loc DEG NN NN P NN NN DEG NN VC NN AD VA,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 降水量 较 多,loc DEG NN NN P NN NN DEG NN VC NN AD VA,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (NP (NN 降水量)) (VP (ADVP (AD 较)) (VP (VA 多)))))) )
28-C-1,孟加拉国的降水特征对农业生产的影响是	适宜发展灌溉农业,ed-ori,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 适宜 发展 灌溉 农业,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 适宜 发展 灌溉 农业,loc DEG NN NN P NN NN DEG NN VC AD VV NN NN,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 适宜 发展 灌溉 农业,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 适宜 发展 灌溉 农业,loc DEG NN NN P NN NN DEG NN VC AD VV NN NN,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (VP (ADVP (AD 适宜)) (VP (VV 发展) (NP (NN 灌溉) (NN 农业)))))) )
28-D,孟加拉国的降水特征对农业生产的影响是	旱季持续时间长，利于作物成熟,y,,0,10,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长 ， 利于 作物 成熟,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长 ， 利于 作物 成熟,loc DEG NN NN P NN NN DEG NN VC term JJ NN VA PU VV NN VA,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长 ， 利于 作物 成熟,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长 ， 利于 作物 成熟,loc DEG NN NN P NN NN DEG NN VC term VV NN VA PU VV NN VA,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (IP (NP (NP (NN 旱季)) (ADJP (JJ 持续)) (NP (NN 时间))) (VP (VA 长))) (PU ，) (IP (VP (VP (VV 利于) (NP (NN 作物))) (VP (VA 成熟))))))) )
28-D-0,孟加拉国的降水特征对农业生产的影响是	旱季持续时间长,ed-ori,,0,10,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长,loc DEG NN NN P NN NN DEG NN VC term JJ NN VA,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 旱季 持续 时间 长,loc DEG NN NN P NN NN DEG NN VC term VV NN VA,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (IP (NP (NP (NN 旱季)) (ADJP (JJ 持续)) (NP (NN 时间))) (VP (VA 长))))) )
28-D-1,孟加拉国的降水特征对农业生产的影响是	利于作物成熟,ed-ori,,0,,,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 成熟,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 成熟,loc DEG NN NN P NN NN DEG NN VC VV NN VA,,,,,,,,,0,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 成熟,孟加拉国 的 降水 特征 对 农业 生产 的 影响 是 利于 作物 成熟,loc DEG NN NN P NN NN DEG NN VC VV NN VA,( (IP (NP (NP (DNP (NP (NR 孟加拉国)) (DEG 的)) (NP (NN 降水) (NN 特征))) (DNP (PP (P 对) (NP (NN 农业) (NN 生产))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (VP (VP (VV 利于) (NP (NN 作物))) (VP (VA 成熟))))) )
29-A,中国期待德班会议坚持“共同但有区别的责任”原则应对气候变化。这体现的可持续发展原则是	持续性、阶段性,None,,0 2,15,,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 持续性 、 阶段性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 持续性 、 阶段性,loc VV loc NN VV PU JJ AD VE NN DEG NN PU NN VV term NN PU PN VV DEC JJ NN NN VC NN PU NN,,,,,,,,,0,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 持续性 、 阶段 性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 持续性 、 阶段 性,loc VV loc NN VV PU AD AD VE NN DEG NN PU NN VV term NN PU DT NN DEG JJ NN NN VC NN PU NN,( (IP (IP (NP (NR 中国)) (VP (VV 期待) (NP (IP (NP (NR 德班) (NN 会议)) (VP (VV 坚持) (NP (PU “) (ADJP (JJ 共同)) (NP (ADVP (AD 但)) (NP (DNP (NP (CP (VP (VE 有))) (NP (NN 区别))) (DEG 的)) (NP (NN 责任)))) (PU ”)))) (NP (NN 原则))) (IP (VP (VV 应对) (NP (NN 气候) (NN 变化)))))) (PU 。) (IP (NP (CP (IP (NP (PN 这)) (VP (VV 体现))) (DEC 的)) (ADJP (JJ 可持续)) (NP (NN 发展) (NN 原则))) (VP (VC 是) (NP (NN 持续性) (PU 、) (NN 阶段性))))) )
29-B,中国期待德班会议坚持“共同但有区别的责任”原则应对气候变化。这体现的可持续发展原则是	共同性、公平性,None,,0 2,,,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 公平性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 公平性,loc VV loc NN VV PU JJ AD VE NN DEG NN PU NN VV NN NN PU PN VV DEC JJ NN NN VC NN PU NN,,,,,,,,,0,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 公平性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 公平性,loc VV loc NN VV PU AD AD VE NN DEG NN PU NN VV NN NN PU DT NN DEG JJ NN NN VC NN PU NN,( (IP (IP (NP (NR 中国)) (VP (VV 期待) (NP (IP (NP (NR 德班) (NN 会议)) (VP (VV 坚持) (NP (PU “) (ADJP (JJ 共同)) (NP (ADVP (AD 但)) (NP (DNP (NP (CP (VP (VE 有))) (NP (NN 区别))) (DEG 的)) (NP (NN 责任)))) (PU ”)))) (NP (NN 原则))) (IP (VP (VV 应对) (NP (NN 气候) (NN 变化)))))) (PU 。) (IP (NP (CP (IP (NP (PN 这)) (VP (VV 体现))) (DEC 的)) (ADJP (JJ 可持续)) (NP (NN 发展) (NN 原则))) (VP (VC 是) (NP (NN 共同性) (PU 、) (NN 公平性))))) )
29-C,中国期待德班会议坚持“共同但有区别的责任”原则应对气候变化。这体现的可持续发展原则是	公平性、持续性,None,,0 2,,,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 公平性 、 持续性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 公平性 、 持续性,loc VV loc NN VV PU JJ AD VE NN DEG NN PU NN VV NN NN PU PN VV DEC JJ NN NN VC NN PU NN,,,,,,,,,0,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 公平性 、 持续性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 公平性 、 持续性,loc VV loc NN VV PU AD AD VE NN DEG NN PU NN VV NN NN PU DT NN DEG JJ NN NN VC NN PU NN,( (IP (IP (NP (NR 中国)) (VP (VV 期待) (NP (IP (NP (NR 德班) (NN 会议)) (VP (VV 坚持) (NP (PU “) (ADJP (JJ 共同)) (NP (ADVP (AD 但)) (NP (DNP (NP (CP (VP (VE 有))) (NP (NN 区别))) (DEG 的)) (NP (NN 责任)))) (PU ”)))) (NP (NN 原则))) (IP (VP (VV 应对) (NP (NN 气候) (NN 变化)))))) (PU 。) (IP (NP (CP (IP (NP (PN 这)) (VP (VV 体现))) (DEC 的)) (ADJP (JJ 可持续)) (NP (NN 发展) (NN 原则))) (VP (VC 是) (NP (NN 公平性) (PU 、) (NN 持续性))))) )
29-D,中国期待德班会议坚持“共同但有区别的责任”原则应对气候变化。这体现的可持续发展原则是	共同性、阶段性,None,,0 2,,,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 阶段性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 阶段性,loc VV loc NN VV PU JJ AD VE NN DEG NN PU NN VV NN NN PU PN VV DEC JJ NN NN VC NN PU NN,,,,,,,,,0,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 阶段 性,中国 期待 德班 会议 坚持 “ 共同 但 有 区别 的 责任 ” 原则 应对 气候 变化 。 这 体现 的 可持续 发展 原则 是 共同性 、 阶段 性,loc VV loc NN VV PU AD AD VE NN DEG NN PU NN VV NN NN PU DT NN DEG JJ NN NN VC NN PU NN,( (IP (IP (NP (NR 中国)) (VP (VV 期待) (NP (IP (NP (NR 德班) (NN 会议)) (VP (VV 坚持) (NP (PU “) (ADJP (JJ 共同)) (NP (ADVP (AD 但)) (NP (DNP (NP (CP (VP (VE 有))) (NP (NN 区别))) (DEG 的)) (NP (NN 责任)))) (PU ”)))) (NP (NN 原则))) (IP (VP (VV 应对) (NP (NN 气候) (NN 变化)))))) (PU 。) (IP (NP (CP (IP (NP (PN 这)) (VP (VV 体现))) (DEC 的)) (ADJP (JJ 可持续)) (NP (NN 发展) (NN 原则))) (VP (VC 是) (NP (NN 共同性) (PU 、) (NN 阶段性))))) )
30-A,发展循环经济是应对全球气候变暖、实现可持续发展的重要途径。不符合循环经济的行为是	政府加强对产品生命周期的环境监管,None,,,5,,发展 循环 经济 是 应对 全球气候变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 政府 加强 对 产品 生命 周期 的 环境 监管,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 政府 加强 对 产品 生命 周期 的 环境 监管,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV JJ NN DEG NN VC NN VV P NN NN NN DEG NN NN,,,,,,,,,,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 政府 加强 对 产品 生命 周期 的 环境 监管,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 政府 加强 对 产品 生命 周期 的 环境 监管,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV VV NN DEG NN VC NN VV P NN NN NN DEG NN NN,( (IP (IP (IP (VP (VV 发展) (NP (ADJP (JJ 循环)) (NP (NN 经济))))) (VP (VC 是) (VP (VP (VV 应对) (NP (NN 全球气候变暖))) (PU 、) (VP (VV 实现) (NP (DNP (NP (ADJP (JJ 可持续)) (NP (NN 发展))) (DEG 的)) (ADJP (JJ 重要)) (NP (NN 途径))))))) (PU 。) (IP (IP (VP (ADVP (AD 不)) (VP (VV 符合) (NP (DNP (NP (ADJP (JJ 循环)) (NP (NN 经济))) (DEG 的)) (NP (NN 行为)))))) (VP (VC 是) (IP (NP (NN 政府)) (VP (VV 加强) (NP (DNP (PP (P 对) (NP (NN 产品) (NN 生命) (NN 周期))) (DEG 的)) (NP (NN 环境) (NN 监管)))))))) )
30-B,发展循环经济是应对全球气候变暖、实现可持续发展的重要途径。不符合循环经济的行为是	城市大量建设垃圾发电厂，化害为利,n,,,5,,发展 循环 经济 是 应对 全球气候变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 城市 大量 建设 垃圾 发电厂 ， 化 害 为 利,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 城市 大量 建设 垃圾 发电厂 ， 化 害 为 利,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV JJ NN DEG NN VC NN AD VV NN NN PU VV NN VV NN,,,,,,,,,,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 城市 大量 建设 垃圾 发电厂 ， 化害 为 利,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 城市 大量 建设 垃圾 发电厂 ， 化害 为 利,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV VV NN DEG NN VC NN AD VV NN NN PU VV NN VV NN,( (IP (IP (IP (VP (VV 发展) (NP (ADJP (JJ 循环)) (NP (NN 经济))))) (VP (VC 是) (VP (VP (VV 应对) (NP (NN 全球气候变暖))) (PU 、) (VP (VV 实现) (NP (DNP (NP (ADJP (JJ 可持续)) (NP (NN 发展))) (DEG 的)) (ADJP (JJ 重要)) (NP (NN 途径))))))) (PU 。) (IP (IP (VP (ADVP (AD 不)) (VP (VV 符合) (NP (DNP (NP (ADJP (JJ 循环)) (NP (NN 经济))) (DEG 的)) (NP (NN 行为)))))) (VP (VC 是) (IP (NP (NN 城市)) (VP (ADVP (AD 大量)) (VP (VP (VV 建设) (NP (NN 垃圾) (NN 发电厂))) (PU ，) (VP (VP (VV 化) (NP (NN 害))) (VP (VV 为) (NP (NN 利)))))))))) )
30-C,发展循环经济是应对全球气候变暖、实现可持续发展的重要途径。不符合循环经济的行为是	生产企业和销售企业全程实行清洁生产,None,,,5,,发展 循环 经济 是 应对 全球气候变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 生产 企业 和 销售 企业 全程 实行 清洁 生产,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 生产 企业 和 销售 企业 全程 实行 清洁 生产,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV JJ NN DEG NN VC NN NN CC NN NN AD VV NN NN,,,,,,,,,,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 生产 企业 和 销售 企业 全程 实行 清洁 生产,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 生产 企业 和 销售 企业 全程 实行 清洁 生产,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV VV NN DEG NN VC NN NN CC NN NN NN VV NN NN,( (IP (IP (IP (VP (VV 发展) (NP (ADJP (JJ 循环)) (NP (NN 经济))))) (VP (VC 是) (VP (VP (VV 应对) (NP (NN 全球气候变暖))) (PU 、) (VP (VV 实现) (NP (DNP (NP (ADJP (JJ 可持续)) (NP (NN 发展))) (DEG 的)) (ADJP (JJ 重要)) (NP (NN 途径))))))) (PU 。) (IP (IP (VP (ADVP (AD 不)) (VP (VV 符合) (NP (DNP (NP (ADJP (JJ 循环)) (NP (NN 经济))) (DEG 的)) (NP (NN 行为)))))) (VP (VC 是) (IP (NP (NP (NN 生产) (NN 企业)) (CC 和) (NP (NN 销售) (NN 企业))) (VP (ADVP (AD 全程)) (VP (VV 实行) (NP (NN 清洁) (NN 生产)))))))) )
30-D,发展循环经济是应对全球气候变暖、实现可持续发展的重要途径。不符合循环经济的行为是	消费者选用环保产品，减少废弃物排放,y,,,5,,发展 循环 经济 是 应对 全球气候变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品 ， 减少 废弃物 排放,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品 ， 减少 废弃物 排放,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV JJ NN DEG NN VC NN VV NN NN PU VV NN NN,,,,,,,,,,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品 ， 减少 废弃物 排放,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品 ， 减少 废弃物 排放,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV VV NN DEG NN VC NN VV NN NN PU VV NN NN,( (IP (IP (IP (VP (VV 发展) (NP (ADJP (JJ 循环)) (NP (NN 经济))))) (VP (VC 是) (VP (VP (VV 应对) (NP (NN 全球气候变暖))) (PU 、) (VP (VV 实现) (NP (DNP (NP (ADJP (JJ 可持续)) (NP (NN 发展))) (DEG 的)) (ADJP (JJ 重要)) (NP (NN 途径))))))) (PU 。) (IP (IP (VP (ADVP (AD 不)) (VP (VV 符合) (NP (DNP (NP (ADJP (JJ 循环)) (NP (NN 经济))) (DEG 的)) (NP (NN 行为)))))) (VP (VC 是) (IP (NP (NN 消费者)) (VP (VP (VV 选用) (NP (NN 环保) (NN 产品))) (PU ，) (VP (VV 减少) (NP (NN 废弃物) (NN 排放)))))))) )
30-D-0,发展循环经济是应对全球气候变暖、实现可持续发展的重要途径。不符合循环经济的行为是	消费者选用环保产品,ed-ori,,,5,,发展 循环 经济 是 应对 全球气候变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV JJ NN DEG NN VC NN VV NN NN,,,,,,,,,,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品,发展 循环 经济 是 应对 全球 气候 变暖 、 实现 可持续 发展 的 重要 途径 。 不 符合 循环 经济 的 行为 是 消费者 选用 环保 产品,VV JJ NN VC VV term PU VV JJ NN DEG JJ NN PU AD VV VV NN DEG NN VC NN VV NN NN,( (IP (IP (IP (VP (VV 发展) (NP (ADJP (JJ 循环)) (NP (NN 经济))))) (VP (VC 是) (VP (VP (VV 应对) (NP (NN 全球气候变暖))) (PU 、) (VP (VV 实现) (NP (DNP (NP (ADJP (JJ 可持续)) (NP (NN 发展))) (DEG 的)) (ADJP (JJ 重要)) (NP (NN 途径))))))) (PU 。) (IP (IP (VP (ADVP (AD 不)) (VP (VV 符合) (NP (DNP (NP (ADJP (JJ 循环)) (NP (NN 经济))) (DEG 的)) (NP (NN 行为)))))) (VP (VC 是) (IP (NP (NN 消费者)) (VP (VV 选用) (NP (NN 环保) (NN 产品))))))) )
